uid,label,voice_opp_num_unique_count,voice_opp_num_count,voice_opp_head_unique_count,voice_opp_len_3,voice_opp_len_5,voice_opp_len_6,voice_opp_len_7,voice_opp_len_8,voice_opp_len_9,voice_opp_len_10,voice_opp_len_11,voice_opp_len_12,voice_opp_len_13,voice_opp_len_14,voice_opp_len_15,voice_opp_len_16,voice_opp_len_17,voice_opp_len_18,voice_opp_len_19,voice_opp_len_20,voice_opp_len_21,voice_opp_len_22,voice_opp_len_25,voice_call_len_1,voice_call_len_2,voice_call_len_3,voice_call_len_4,voice_call_len_5,voice_in_out_0,voice_in_out_1,voice_time_less_than_1min,voice_time_1min_to_2min,voice_time_2min_to_3min,voice_time_3min_to_4min,voice_time_4min_to_5min,voice_time_5min_to_6min,voice_time_6min_to_7min,voice_time_7min_to_8min,voice_time_8min_to_9min,voice_time_9min_to_10min,voice_time_10min_to_30min,voice_time_30min_to_60min,voice_time_more_than_60min,sms_opp_num_unique_count,sms_opp_num_count,sms_opp_head_unique_count,sms_opp_len_2,sms_opp_len_3,sms_opp_len_4,sms_opp_len_5,sms_opp_len_6,sms_opp_len_7,sms_opp_len_8,sms_opp_len_9,sms_opp_len_10,sms_opp_len_11,sms_opp_len_12,sms_opp_len_13,sms_opp_len_14,sms_opp_len_15,sms_opp_len_16,sms_opp_len_17,sms_opp_len_18,sms_opp_len_19,sms_opp_len_20,sms_in_out_0,sms_in_out_1,wa_name_unique_count,wa_name_count,wa_visit_cnt_std,wa_visit_cnt_max,wa_visit_cnt_min,wa_visit_cnt_median,wa_visit_cnt_mean,wa_visit_cnt_sum,wa_visit_dura_std,wa_visit_dura_max,wa_visit_dura_min,wa_visit_dura_median,wa_visit_dura_mean,wa_visit_dura_sum,wa_up_flow_std,wa_up_flow_max,wa_up_flow_min,wa_up_flow_median,wa_up_flow_mean,wa_up_flow_sum,wa_down_flowstd,wa_down_flowmax,wa_down_flowmin,wa_down_flowmedian,wa_down_flowmean,wa_down_flowsum
u0029,0,11.0,13.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,1.0,0.0,0.0,9.0,4.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,2.0,53.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,281,2507,279.17936010247695,4799.0,1.0,7.0,75.22018348623853,188577.0,363075.41130467196,7087659.0,0.0,8394.0,95069.21579577184,238338524.0,2335444.4157439237,37979760.0,0.0,10348.0,399054.13242919825,1000428710.0,91547053.10765503,1583538376.0,0.0,14458.0,10838947.810929397,27173242162.0
u0030,0,30.0,62.0,21.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,54.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,10.0,4.0,0.0,0.0,30.0,32.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,13.0,49.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,14.0,28.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,38.0,272,1505,120.42791959559867,1930.0,1.0,4.0,40.95016611295681,61630.0,185137.78309215262,3159718.0,0.0,5648.0,59637.398006644515,89754284.0,4352322.989027979,103722019.0,0.0,8021.0,629228.1401993355,946988351.0,85056629.42311741,1814024063.0,0.0,16190.0,13964191.417275747,21016108083.0
u0031,0,45.0,284.0,19.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,270.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283.0,1.0,0.0,0.0,0.0,147.0,137.0,284.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284.0,11.0,166.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,0.0,61.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,156.0,264,2001,42.95431168757943,540.0,1.0,4.0,17.818090954522738,35654.0,52725.00082509032,643657.0,0.0,4410.0,21434.82908545727,42891093.0,441883.36755768914,13165472.0,0.0,5250.0,82154.96501749125,164392085.0,5206865.959722765,185460119.0,0.0,11261.0,622433.9535232384,1245490341.0
u0032,0,269.0,525.0,45.0,0.0,10.0,0.0,0.0,4.0,0.0,3.0,493.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,518.0,3.0,4.0,0.0,0.0,139.0,386.0,525.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,525.0,43.0,358.0,25.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,18.0,0.0,334.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,266.0,283,2178,65.65157514836143,1098.0,1.0,4.0,22.256657483930212,48475.0,79581.87272986384,1787500.0,0.0,4344.5,26212.577134986226,57090993.0,725720.2617201305,21177805.0,0.0,5775.5,105826.68411386594,230490518.0,30845567.292827554,1291213617.0,0.0,10630.5,1883513.2493112949,4102291857.0
u0033,0,41.0,275.0,20.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,273.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,4.0,1.0,0.0,0.0,165.0,110.0,275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275.0,5.0,20.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,9.0,185,768,400.5266835188401,4297.0,1.0,4.0,93.57421875,71865.0,597438.7649401859,5576215.0,0.0,6491.5,146670.17317708334,112642693.0,3361361.528285154,81316567.0,0.0,6836.0,439383.6927083333,337446676.0,23741092.697948333,382298092.0,0.0,9333.0,3608035.13671875,2770970985.0
u0034,0,236.0,2222.0,35.0,0.0,1.0,0.0,0.0,4.0,0.0,1.0,2203.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2175.0,10.0,37.0,0.0,0.0,1033.0,1189.0,2222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2222.0,10.0,36.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,27.0,159,1366,82.05311840260279,926.0,1.0,5.5,30.595900439238655,41794.0,99739.35838824326,1122767.0,0.0,5541.0,35905.752562225476,49047258.0,458633.27100105805,14084693.0,0.0,5303.5,78993.51976573939,107905148.0,9974466.355740461,200529607.0,0.0,8986.5,1388331.0102489018,1896460160.0
u0035,0,8.0,13.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,4.0,0.0,0.0,9.0,4.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1,0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0
u0036,0,4.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,33.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,3,4,0.5,2.0,1.0,1.0,1.25,5.0,286.3942504078367,581.0,0.0,12.5,151.5,606.0,688.2113895211752,1554.0,61.0,988.0,897.75,3591.0,17442.926407763884,36700.0,53.0,3526.5,10951.5,43806.0
u0037,0,34.0,101.0,24.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,85.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,19.0,82.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,3.0,667.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,666.0,229,1865,79.33517885723994,1066.0,1.0,4.0,24.210187667560323,45152.0,96233.33115033363,1346970.0,0.0,4680.0,29675.55710455764,55344914.0,310994.4016195037,4054919.0,0.0,7835.0,87336.81018766756,162883151.0,3374373.9234936098,41958690.0,0.0,16933.0,736758.8402144773,1374055237.0
u0038,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,98,338,162.10325447560652,2143.0,1.0,3.0,36.45266272189349,12321.0,202488.00020388464,2610275.0,0.0,3128.0,44705.33727810651,15110404.0,2528309.535178204,28853417.0,0.0,3115.5,447949.23668639053,151406842.0,41752411.18363311,755731338.0,0.0,5195.0,3810925.2928994084,1288092749.0
u0039,0,34.0,134.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,1.0,54.0,0.0,0.0,56.0,78.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,3.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,121,475,68.39396840731975,791.0,1.0,2.0,19.09894736842105,9072.0,91873.56862014678,1376478.0,0.0,3271.0,24373.14947368421,11577246.0,241028.41005289802,3345571.0,0.0,2642.0,46584.875789473685,22127816.0,1295576.594049333,16021115.0,0.0,4394.0,221603.83157894737,105261820.0
u0040,0,125.0,402.0,44.0,2.0,3.0,2.0,1.0,15.0,0.0,8.0,312.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332.0,8.0,62.0,0.0,0.0,212.0,190.0,402.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,402.0,5.0,119.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,0.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,102.0,13,25,16.56784033401256,72.0,1.0,5.0,8.92,223.0,26873.859766695216,118993.0,0.0,2645.0,11397.52,284938.0,42176.17937521131,204059.0,61.0,3360.0,17097.24,427431.0,48179.52693738285,232316.0,53.0,2803.0,17740.92,443523.0
u0041,0,40.0,146.0,21.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,138.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,1.0,1.0,0.0,0.0,81.0,65.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0,5.0,86.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,9.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,114,790,34.72264621368682,420.0,1.0,4.0,16.332911392405062,12903.0,52064.25632416126,715817.0,0.0,5269.5,21734.159493670886,17169986.0,554224.3318663123,11535031.0,0.0,4612.5,78941.70126582279,62363944.0,4749877.056481218,119658814.0,0.0,6892.0,484158.8329113924,382485478.0
u0042,0,74.0,205.0,27.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,180.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.0,1.0,0.0,0.0,0.0,55.0,150.0,205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,10.0,217.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,13.0,1.0,147.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,208.0,172,1004,43.89991764437027,584.0,1.0,3.0,17.524900398406373,17595.0,58278.77786390708,998848.0,0.0,3683.0,19885.962151394422,19965506.0,486712.9662700399,11133140.0,0.0,2234.0,58266.26394422311,58499329.0,2423157.7853181884,62860905.0,0.0,4228.0,301180.0986055777,302384819.0
u0043,0,73.0,138.0,39.0,0.0,3.0,0.0,0.0,8.0,0.0,1.0,123.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,3.0,4.0,0.0,0.0,58.0,80.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,13.0,226.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,220.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,213.0,232,1170,126.76999499583101,1884.0,1.0,3.0,31.023076923076925,36297.0,161319.00176059967,2688108.0,0.0,4061.0,38762.35384615385,45351954.0,1469876.4913627247,33735981.0,0.0,3613.0,195949.29743589743,229260678.0,12147042.366871359,283759518.0,0.0,5354.5,1465174.3623931624,1714254004.0
u0044,0,74.0,280.0,27.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,275.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.0,0.0,0.0,0.0,0.0,125.0,155.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.0,2.0,50.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,227,1637,148.79099380114948,2075.0,1.0,5.0,45.55039706780696,74566.0,188192.1983819583,2519271.0,0.0,6022.0,54920.93524740379,89905571.0,712263.4638864276,12421081.0,0.0,6094.0,167349.42455711667,273951008.0,6074233.939571571,148084660.0,0.0,9120.0,959761.906536347,1571130241.0
u0045,0,195.0,608.0,56.0,1.0,4.0,0.0,1.0,18.0,2.0,1.0,571.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,573.0,24.0,11.0,0.0,0.0,298.0,310.0,608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,608.0,7.0,439.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,8.0,0.0,423.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,436.0,386,2841,99.2264527382372,1749.0,1.0,3.0,25.91939457937346,73637.0,111304.8488917434,2141141.0,0.0,4745.0,32239.889475536784,91593526.0,914694.2611530117,36302116.0,0.0,6546.0,141309.50193593805,401460295.0,8469959.079924831,255845582.0,0.0,15832.0,1217295.409714889,3458336259.0
u0046,0,19.0,248.0,17.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,239.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248.0,0.0,0.0,0.0,0.0,120.0,128.0,248.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248.0,3.0,69.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,67.0,3,30,1.0034423509719619,4.0,1.0,1.0,1.6,48.0,2621.2300703313313,8762.0,0.0,50.5,1046.2333333333333,31387.0,1475.8780129791899,5564.0,66.0,165.0,980.2333333333333,29407.0,777.0128625098474,3247.0,81.0,202.5,592.6666666666666,17780.0
u0047,0,40.0,123.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,0.0,0.0,0.0,0.0,73.0,50.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,8.0,139.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,16.0,0.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,136.0,140,707,55.46614331356382,1075.0,1.0,3.0,17.183875530410184,12149.0,78204.43911465716,1554640.0,0.0,3873.0,21450.67892503536,15165630.0,251670.36589769332,5253014.0,0.0,3490.0,44403.4342291372,31393228.0,926966.2532785629,13446469.0,0.0,6252.0,184895.57284299858,130721170.0
u0048,0,138.0,525.0,33.0,0.0,3.0,0.0,0.0,4.0,0.0,4.0,499.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490.0,33.0,2.0,0.0,0.0,182.0,343.0,525.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,525.0,14.0,307.0,10.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,8.0,0.0,295.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,296.0,294,1599,83.92775598632214,989.0,1.0,5.0,30.247029393370855,48365.0,97270.40916411157,1058519.0,0.0,5556.0,34979.99499687304,55933012.0,487514.957669321,12021237.0,0.0,6484.0,94357.45778611633,150877575.0,4570636.5159041975,107356656.0,0.0,10331.0,671662.8261413383,1073988859.0
u0049,0,176.0,633.0,37.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,606.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.0,4.0,2.0,0.0,0.0,302.0,331.0,633.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,633.0,6.0,126.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,121.0,95,639,36.95260110918652,400.0,1.0,4.0,19.513302034428794,12469.0,64090.462876418176,642409.0,0.0,8235.0,34008.60093896714,21731496.0,191040.12664666635,2567072.0,52.0,7735.0,64157.60093896714,40996707.0,858613.5276566218,13183774.0,0.0,6930.0,228581.53677621283,146063602.0
u0050,0,107.0,333.0,34.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,235.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326.0,6.0,1.0,0.0,0.0,88.0,245.0,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333.0,2.0,181.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.0,252,1763,106.65432541822942,1555.0,1.0,3.0,28.199659671015315,49716.0,129887.07440106096,1951290.0,0.0,4143.0,34962.98128190584,61639736.0,3297937.088635771,56833307.0,0.0,6933.0,443053.7810550199,781103816.0,6280936.981801359,101033111.0,0.0,15024.0,1325607.576857629,2337046158.0
u0051,0,4.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,242,1598,94.8555833971328,1423.0,1.0,5.0,34.00375469336671,54338.0,127804.29842695563,2103599.0,0.0,5949.5,42715.956195244056,68260098.0,788255.8652918079,20494181.0,0.0,7770.5,174441.9799749687,278758284.0,66664403.66937491,2230649792.0,0.0,13873.0,6045603.917396746,9660875060.0
u0052,0,25.0,42.0,18.0,0.0,2.0,5.0,2.0,0.0,0.0,0.0,32.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,12.0,30.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1,0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0
u0053,0,20.0,91.0,19.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,88.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,1.0,0.0,0.0,0.0,29.0,62.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,3.0,71.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,24.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,42.0,188,1064,63.44844621835818,1006.0,1.0,3.0,21.723684210526315,23114.0,67202.60633653606,759119.0,0.0,4304.0,27286.877819548874,29033238.0,769882.7110941495,15033438.0,0.0,5054.5,151455.79605263157,161148967.0,21934146.33594123,532329961.0,0.0,11672.5,2824372.2114661653,3005132033.0
u0054,0,26.0,31.0,19.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,24.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,15.0,2.0,0.0,0.0,3.0,28.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,8.0,113.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,96.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,96.0,145,581,50.50613740060202,921.0,1.0,2.0,12.187607573149743,7081.0,61286.25785737624,812301.0,0.0,2886.0,15978.719449225473,9283636.0,186725.52043640206,2679800.0,0.0,1797.0,35207.05507745267,20455299.0,5134561.275490735,120348850.0,0.0,2243.0,456634.4974182444,265304643.0
u0055,0,4.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,69,177,60.89562879693595,456.0,1.0,4.0,27.028248587570623,4784.0,72141.2278642926,453404.0,0.0,6059.0,34866.63276836158,6171394.0,1090545.670004021,10925691.0,0.0,7448.0,228129.93220338982,40378998.0,2892235.622445202,24448606.0,0.0,13417.0,794267.4632768362,140585341.0
u0056,0,4.0,13.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,10.0,3.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,20,121,9.489816203185809,56.0,1.0,3.0,7.041322314049586,852.0,16516.04985467784,117633.0,0.0,3295.0,9558.371900826447,1156563.0,30677.869762416347,271742.0,0.0,2279.0,11654.917355371901,1410245.0,60317.232090144775,590049.0,0.0,1358.0,16035.98347107438,1940354.0
u0057,0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,20.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,184,1422,130.2241406204158,1483.0,1.0,4.0,39.95710267229254,56819.0,183070.55284761163,2176563.0,0.0,5105.0,55111.14345991561,78368046.0,1443630.5892759461,44705874.0,0.0,4698.5,234962.75386779185,334117036.0,19106789.700415876,249891239.0,0.0,7045.0,3597448.0745428973,5115571162.0
u0058,0,104.0,423.0,30.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,412.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,418.0,3.0,2.0,0.0,0.0,182.0,241.0,423.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,423.0,9.0,31.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,25.0,219,846,69.97138180489051,1159.0,1.0,3.0,19.599290780141843,16581.0,119862.23361937443,1862410.0,0.0,2724.5,29016.559101654846,24548009.0,2424572.5848847437,40290694.0,0.0,2270.0,371545.2978723404,314327322.0,18245062.101813782,433633592.0,0.0,3988.0,1884527.1607565011,1594309978.0
u0059,0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,18.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,14.0,10,17,4.227013964824759,16.0,1.0,3.0,5.352941176470588,91.0,8175.198116415714,29152.0,0.0,1866.0,5503.64705882353,93562.0,16585.175142498585,67276.0,61.0,2284.0,8930.411764705883,151817.0,368418.71941676794,1509480.0,78.0,1649.0,111808.76470588235,1900749.0
