uid,label,voice_opp_num_unique_count,voice_opp_num_count,voice_opp_head_unique_count,voice_opp_len_3,voice_opp_len_5,voice_opp_len_6,voice_opp_len_7,voice_opp_len_8,voice_opp_len_9,voice_opp_len_10,voice_opp_len_11,voice_opp_len_12,voice_opp_len_13,voice_opp_len_15,voice_opp_len_16,voice_call_len_1,voice_call_len_2,voice_call_len_3,voice_in_out_0,voice_in_out_1,voice_time_less_than_1min,voice_time_more_than_60min,sms_opp_num_unique_count,sms_opp_num_count,sms_opp_head_unique_count,sms_opp_len_5,sms_opp_len_7,sms_opp_len_8,sms_opp_len_9,sms_opp_len_10,sms_opp_len_11,sms_opp_len_12,sms_opp_len_13,sms_opp_len_14,sms_in_out_0,sms_in_out_1,wa_name_unique_count,wa_name_count,wa_visit_cnt_std,wa_visit_cnt_max,wa_visit_cnt_median,wa_visit_cnt_mean,wa_visit_cnt_sum,wa_visit_dura_std,wa_visit_dura_max,wa_visit_dura_min,wa_visit_dura_median,wa_visit_dura_mean,wa_visit_dura_sum,wa_up_flow_std,wa_up_flow_max,wa_up_flow_min,wa_up_flow_median,wa_up_flow_mean,wa_up_flow_sum,wa_down_flowstd,wa_down_flowmax,wa_down_flowmin,wa_down_flowmedian,wa_down_flowmean,wa_down_flowsum,sms_in_out_diff,voice_in_out_diff,voice_opp_num_unique_count_ratio,voice_opp_len12_ratio,voice_call_len1andlen3_ratio,sms_opp_len11andlen13_ratio,mean_diff_wa_up_and_wa_down
u0037,0,34.0,101.0,24.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,85.0,11.0,0.0,0.0,0.0,101.0,0.0,0.0,19.0,82.0,101.0,101.0,3.0,667.0,3.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,646.0,0.0,1.0,666.0,229,1865,79.33517885723994,1066.0,4.0,24.210187667560323,45152.0,96233.33115033363,1346970.0,0.0,4680.0,29675.557104557636,55344914.0,310994.4016195037,4054919.0,0.0,7835.0,87336.81018766756,162883151.0,3374373.9234936093,41958690.0,0.0,16933.0,736758.8402144774,1374055237.0,-0.9970014992503748,-0.6237623762376238,0.33663366336633666,0.10891089108910891,2.0,0.9985007496251874,-649422.0300268098
u0038,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,98,338,162.10325447560655,2143.0,3.0,36.45266272189349,12321.0,202488.00020388464,2610275.0,0.0,3128.0,44705.33727810651,15110404.0,2528309.535178204,28853417.0,0.0,3115.5,447949.2366863905,151406842.0,41752411.18363311,755731338.0,0.0,5195.0,3810925.292899408,1288092749.0,-1.0,1.0,1.0,0.0,0.0,1.0,-3362976.0562130176
u0039,0,34.0,134.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,0.0,0.0,0.0,0.0,79.0,1.0,54.0,56.0,78.0,134.0,134.0,3.0,5.0,3.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,5.0,0.0,121,475,68.39396840731975,791.0,2.0,19.09894736842105,9072.0,91873.56862014678,1376478.0,0.0,3271.0,24373.14947368421,11577246.0,241028.41005289802,3345571.0,0.0,2642.0,46584.87578947369,22127816.0,1295576.594049333,16021115.0,0.0,4394.0,221603.83157894734,105261820.0,1.0,-0.16417910447761194,0.2537313432835821,0.0,1.1791044776119404,0.8,-175018.95578947366
u0040,0,125.0,402.0,44.0,2.0,3.0,2.0,1.0,15.0,0.0,8.0,312.0,59.0,0.0,0.0,0.0,332.0,8.0,62.0,212.0,190.0,402.0,402.0,5.0,119.0,5.0,0.0,0.0,1.0,0.0,0.0,16.0,0.0,102.0,0.0,17.0,102.0,13,25,16.567840334012562,72.0,5.0,8.92,223.0,26873.859766695216,118993.0,0.0,2645.0,11397.52,284938.0,42176.179375211315,204059.0,61.0,3360.0,17097.24,427431.0,48179.52693738285,232316.0,53.0,2803.0,17740.92,443523.0,-0.7142857142857143,0.05472636815920398,0.31094527363184077,0.14676616915422885,1.6517412935323383,0.9915966386554622,-643.6799999999967
u0041,0,40.0,146.0,21.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,138.0,5.0,0.0,0.0,0.0,144.0,1.0,1.0,81.0,65.0,146.0,146.0,5.0,86.0,3.0,0.0,0.0,2.0,16.0,9.0,59.0,0.0,0.0,0.0,0.0,86.0,114,790,34.72264621368682,420.0,4.0,16.332911392405062,12903.0,52064.25632416126,715817.0,0.0,5269.5,21734.15949367089,17169986.0,554224.3318663123,11535031.0,0.0,4612.5,78941.70126582279,62363944.0,4749877.056481218,119658814.0,0.0,6892.0,484158.83291139244,382485478.0,-1.0,0.1095890410958904,0.273972602739726,0.03424657534246575,1.9726027397260273,0.686046511627907,-405217.13164556964
u0042,0,74.0,205.0,27.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,180.0,19.0,0.0,0.0,0.0,204.0,1.0,0.0,55.0,150.0,205.0,205.0,10.0,217.0,6.0,2.0,0.0,1.0,13.0,1.0,147.0,53.0,0.0,0.0,9.0,208.0,172,1004,43.89991764437027,584.0,3.0,17.524900398406373,17595.0,58278.77786390707,998848.0,0.0,3683.0,19885.962151394422,19965506.0,486712.9662700399,11133140.0,0.0,2234.0,58266.263944223116,58499329.0,2423157.7853181884,62860905.0,0.0,4228.0,301180.0986055777,302384819.0,-0.9170506912442397,-0.4634146341463415,0.36097560975609755,0.09268292682926829,1.9902439024390244,0.6774193548387096,-242913.8346613546
u0043,0,73.0,138.0,39.0,0.0,3.0,0.0,0.0,8.0,0.0,1.0,123.0,3.0,0.0,0.0,0.0,131.0,3.0,4.0,58.0,80.0,138.0,138.0,13.0,226.0,7.0,0.0,0.0,1.0,2.0,0.0,220.0,3.0,0.0,0.0,13.0,213.0,232,1170,126.769994995831,1884.0,3.0,31.023076923076925,36297.0,161319.00176059967,2688108.0,0.0,4061.0,38762.35384615385,45351954.0,1469876.4913627247,33735981.0,0.0,3613.0,195949.29743589746,229260678.0,12147042.36687136,283759518.0,0.0,5354.5,1465174.3623931624,1714254004.0,-0.8849557522123894,-0.15942028985507245,0.5289855072463768,0.021739130434782608,1.8985507246376812,0.9734513274336283,-1269225.064957265
u0044,0,74.0,280.0,27.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,275.0,3.0,0.0,0.0,0.0,280.0,0.0,0.0,125.0,155.0,280.0,280.0,2.0,50.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,46.0,0.0,0.0,50.0,227,1637,148.79099380114945,2075.0,5.0,45.55039706780696,74566.0,188192.19838195827,2519271.0,0.0,6022.0,54920.93524740379,89905571.0,712263.4638864277,12421081.0,0.0,6094.0,167349.42455711667,273951008.0,6074233.939571572,148084660.0,0.0,9120.0,959761.906536347,1571130241.0,-1.0,-0.10714285714285714,0.2642857142857143,0.010714285714285714,2.0,1.0,-792412.4819792303
u0045,0,195.0,608.0,56.0,1.0,4.0,0.0,1.0,18.0,2.0,1.0,571.0,10.0,0.0,0.0,0.0,573.0,24.0,11.0,298.0,310.0,608.0,608.0,7.0,439.0,4.0,3.0,0.0,3.0,8.0,0.0,423.0,2.0,0.0,0.0,3.0,436.0,386,2841,99.22645273823721,1749.0,3.0,25.91939457937346,73637.0,111304.8488917434,2141141.0,0.0,4745.0,32239.889475536784,91593526.0,914694.2611530116,36302116.0,0.0,6546.0,141309.50193593805,401460295.0,8469959.079924831,255845582.0,0.0,15832.0,1217295.409714889,3458336259.0,-0.9863325740318907,-0.019736842105263157,0.3207236842105263,0.01644736842105263,1.8848684210526316,0.9635535307517085,-1075985.9077789509
u0046,0,19.0,248.0,17.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,239.0,5.0,0.0,0.0,0.0,248.0,0.0,0.0,120.0,128.0,248.0,248.0,3.0,69.0,3.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,9.0,0.0,2.0,67.0,3,30,1.003442350971962,4.0,1.0,1.6,48.0,2621.2300703313313,8762.0,0.0,50.5,1046.2333333333333,31387.0,1475.87801297919,5564.0,66.0,165.0,980.2333333333332,29407.0,777.0128625098474,3247.0,81.0,202.5,592.6666666666666,17780.0,-0.9420289855072463,-0.03225806451612903,0.07661290322580645,0.020161290322580645,2.0,1.0,387.5666666666666
u0047,0,40.0,123.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,5.0,0.0,0.0,0.0,123.0,0.0,0.0,73.0,50.0,123.0,123.0,8.0,139.0,4.0,1.0,0.0,17.0,16.0,0.0,105.0,0.0,0.0,0.0,3.0,136.0,140,707,55.466143313563826,1075.0,3.0,17.183875530410184,12149.0,78204.43911465716,1554640.0,0.0,3873.0,21450.678925035358,15165630.0,251670.3658976933,5253014.0,0.0,3490.0,44403.434229137194,31393228.0,926966.2532785628,13446469.0,0.0,6252.0,184895.57284299855,130721170.0,-0.9568345323741008,0.18699186991869918,0.3252032520325203,0.04065040650406504,2.0,0.7553956834532374,-140492.13861386135
u0048,0,138.0,525.0,33.0,0.0,3.0,0.0,0.0,4.0,0.0,4.0,499.0,15.0,0.0,0.0,0.0,490.0,33.0,2.0,182.0,343.0,525.0,525.0,14.0,307.0,10.0,3.0,0.0,1.0,8.0,0.0,295.0,0.0,0.0,0.0,11.0,296.0,294,1599,83.92775598632214,989.0,5.0,30.247029393370852,48365.0,97270.40916411157,1058519.0,0.0,5556.0,34979.994996873036,55933012.0,487514.95766932104,12021237.0,0.0,6484.0,94357.45778611633,150877575.0,4570636.5159041975,107356656.0,0.0,10331.0,671662.8261413383,1073988859.0,-0.9283387622149837,-0.30666666666666664,0.26285714285714284,0.02857142857142857,1.8666666666666667,0.9609120521172638,-577305.368355222
u0049,0,176.0,633.0,37.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,606.0,22.0,0.0,0.0,0.0,627.0,4.0,2.0,302.0,331.0,633.0,633.0,6.0,126.0,6.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,99.0,0.0,5.0,121.0,95,639,36.952601109186524,400.0,4.0,19.513302034428797,12469.0,64090.462876418176,642409.0,0.0,8235.0,34008.60093896714,21731496.0,191040.12664666638,2567072.0,52.0,7735.0,64157.60093896714,40996707.0,858613.5276566219,13183774.0,0.0,6930.0,228581.53677621286,146063602.0,-0.9206349206349206,-0.045813586097946286,0.27804107424960506,0.03475513428120063,1.981042654028436,1.0,-164423.93583724572
u0050,0,107.0,333.0,34.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,235.0,93.0,0.0,0.0,0.0,326.0,6.0,1.0,88.0,245.0,333.0,333.0,2.0,181.0,2.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,157.0,0.0,0.0,181.0,252,1763,106.65432541822943,1555.0,3.0,28.199659671015315,49716.0,129887.07440106096,1951290.0,0.0,4143.0,34962.98128190584,61639736.0,3297937.088635771,56833307.0,0.0,6933.0,443053.78105501994,781103816.0,6280936.981801359,101033111.0,0.0,15024.0,1325607.576857629,2337046158.0,-1.0,-0.47147147147147145,0.3213213213213213,0.27927927927927926,1.957957957957958,1.0,-882553.7958026091
u0051,0,4.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,4.0,5.0,5.0,1.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,242,1598,94.8555833971328,1423.0,5.0,34.00375469336671,54338.0,127804.29842695565,2103599.0,0.0,5949.5,42715.956195244056,68260098.0,788255.8652918079,20494181.0,0.0,7770.5,174441.97997496868,278758284.0,66664403.66937491,2230649792.0,0.0,13873.0,6045603.917396747,9660875060.0,1.0,-0.6,0.8,0.6,2.0,0.0,-5871161.937421778
u0052,0,25.0,42.0,18.0,0.0,2.0,5.0,2.0,0.0,0.0,0.0,32.0,1.0,0.0,0.0,0.0,42.0,0.0,0.0,12.0,30.0,42.0,42.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1,0,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,1.0,-0.42857142857142855,0.5952380952380952,0.023809523809523808,2.0,1.0,
u0053,0,20.0,91.0,19.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,88.0,1.0,0.0,0.0,0.0,90.0,1.0,0.0,29.0,62.0,91.0,91.0,3.0,71.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,24.0,42.0,0.0,29.0,42.0,188,1064,63.448446218358185,1006.0,3.0,21.72368421052632,23114.0,67202.60633653606,759119.0,0.0,4304.0,27286.877819548878,29033238.0,769882.7110941495,15033438.0,0.0,5054.5,151455.79605263154,161148967.0,21934146.33594123,532329961.0,0.0,11672.5,2824372.211466165,3005132033.0,-0.18309859154929578,-0.3626373626373626,0.21978021978021978,0.01098901098901099,1.978021978021978,0.6619718309859155,-2672916.4154135333
u0054,0,26.0,31.0,19.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,24.0,5.0,0.0,0.0,0.0,14.0,15.0,2.0,3.0,28.0,31.0,31.0,8.0,113.0,7.0,0.0,0.0,0.0,10.0,0.0,96.0,6.0,1.0,0.0,17.0,96.0,145,581,50.50613740060203,921.0,2.0,12.187607573149743,7081.0,61286.25785737624,812301.0,0.0,2886.0,15978.719449225471,9283636.0,186725.52043640206,2679800.0,0.0,1797.0,35207.05507745267,20455299.0,5134561.275490735,120348850.0,0.0,2243.0,456634.49741824437,265304643.0,-0.6991150442477876,-0.8064516129032258,0.8387096774193549,0.16129032258064516,0.9032258064516129,0.8584070796460177,-421427.4423407917
u0055,0,4.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,4.0,0.0,4.0,4.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,69,177,60.89562879693595,456.0,4.0,27.028248587570623,4784.0,72141.2278642926,453404.0,0.0,6059.0,34866.63276836158,6171394.0,1090545.670004021,10925691.0,0.0,7448.0,228129.93220338985,40378998.0,2892235.622445202,24448606.0,0.0,13417.0,794267.4632768362,140585341.0,-1.0,1.0,1.0,0.0,1.0,0.5,-566137.5310734464
u0056,0,4.0,13.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,10.0,3.0,13.0,13.0,1.0,9.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,20,121,9.489816203185807,56.0,3.0,7.041322314049586,852.0,16516.049854677844,117633.0,0.0,3295.0,9558.371900826447,1156563.0,30677.869762416347,271742.0,0.0,2279.0,11654.9173553719,1410245.0,60317.232090144775,590049.0,0.0,1358.0,16035.983471074382,1940354.0,1.0,0.5384615384615384,0.3076923076923077,0.0,2.0,0.0,-4381.066115702482
u0057,0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,20.0,2.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,4.0,0.0,0.0,20.0,184,1422,130.2241406204158,1483.0,4.0,39.957102672292535,56819.0,183070.55284761163,2176563.0,0.0,5105.0,55111.14345991561,78368046.0,1443630.589275946,44705874.0,0.0,4698.5,234962.75386779185,334117036.0,19106789.70041588,249891239.0,0.0,7045.0,3597448.0745428973,5115571162.0,-1.0,-1.0,1.0,0.0,2.0,1.0,-3362485.3206751053
u0058,0,104.0,423.0,30.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,412.0,4.0,0.0,0.0,0.0,418.0,3.0,2.0,182.0,241.0,423.0,423.0,9.0,31.0,6.0,0.0,0.0,4.0,9.0,0.0,18.0,0.0,0.0,0.0,6.0,25.0,219,846,69.97138180489051,1159.0,3.0,19.599290780141846,16581.0,119862.23361937446,1862410.0,0.0,2724.5,29016.55910165485,24548009.0,2424572.584884744,40290694.0,0.0,2270.0,371545.29787234036,314327322.0,18245062.101813786,433633592.0,0.0,3988.0,1884527.160756501,1594309978.0,-0.6129032258064516,-0.13947990543735225,0.2458628841607565,0.009456264775413711,1.9763593380614657,0.5806451612903226,-1512981.8628841606
u0059,0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,3.0,3.0,3.0,18.0,3.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,10.0,0.0,4.0,14.0,10,17,4.227013964824759,16.0,3.0,5.352941176470588,91.0,8175.198116415714,29152.0,0.0,1866.0,5503.647058823531,93562.0,16585.175142498585,67276.0,61.0,2284.0,8930.411764705883,151817.0,368418.71941676794,1509480.0,78.0,1649.0,111808.76470588236,1900749.0,-0.5555555555555556,0.3333333333333333,0.6666666666666666,0.0,2.0,0.7777777777777778,-102878.35294117648
u0060,0,61.0,132.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,112.0,19.0,0.0,0.0,0.0,123.0,6.0,3.0,0.0,132.0,132.0,132.0,2.0,123.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,122.0,0.0,1.0,122.0,2,1,,1.0,1.0,1.0,1.0,,3212.0,3212.0,3212.0,3212.0,3212.0,,102.0,102.0,102.0,102.0,102.0,,52.0,52.0,52.0,52.0,52.0,-0.983739837398374,-1.0,0.4621212121212121,0.14393939393939395,1.8636363636363635,1.0,50.0
u0061,0,17.0,104.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,3.0,0.0,0.0,0.0,96.0,1.0,7.0,27.0,77.0,104.0,104.0,3.0,21.0,3.0,0.0,0.0,2.0,0.0,0.0,16.0,0.0,3.0,0.0,2.0,19.0,21,22,17.464930847953838,82.0,2.0,7.5,165.0,28124.16754477508,133801.0,0.0,2328.0,9432.90909090909,207524.0,27069.349633289385,100532.0,215.0,2746.5,14701.045454545454,323423.0,27287.89281314734,90067.0,191.0,6050.0,21071.090909090908,463564.0,-0.8095238095238095,-0.4807692307692308,0.16346153846153846,0.028846153846153848,1.8461538461538463,0.9047619047619048,-6370.045454545454
u0062,0,71.0,256.0,27.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,248.0,4.0,0.0,0.0,0.0,255.0,1.0,0.0,107.0,149.0,256.0,256.0,7.0,225.0,7.0,0.0,0.0,0.0,0.0,0.0,225.0,0.0,0.0,0.0,9.0,216.0,15,20,1.5559732104309982,7.0,1.0,2.0,40.0,3729.670586201809,11531.0,0.0,230.5,2307.45,46149.0,1831.6336761711414,6698.0,40.0,1360.0,1803.85,36077.0,18844.715772737545,84853.0,0.0,1182.0,7324.65,146493.0,-0.92,-0.1640625,0.27734375,0.015625,1.9921875,1.0,-5520.799999999999
u0063,0,391.0,1454.0,59.0,0.0,4.0,0.0,0.0,16.0,1.0,0.0,1204.0,229.0,0.0,0.0,0.0,1412.0,3.0,39.0,391.0,1063.0,1454.0,1454.0,36.0,1558.0,21.0,0.0,0.0,2.0,14.0,0.0,1542.0,0.0,0.0,0.0,52.0,1506.0,156,899,112.88000811543695,1268.0,4.0,38.60511679644049,34706.0,138773.63814552134,1517619.0,0.0,5587.0,45545.345939933264,40945266.0,655019.9613616671,17243567.0,0.0,4469.0,93791.02892102336,84318135.0,4086787.526381,100904289.0,0.0,8812.0,556050.2803114572,499889202.0,-0.9332477535301669,-0.4621733149931224,0.2689133425034388,0.1574965612104539,1.9422283356258596,0.9897304236200257,-462259.25139043387
u0064,0,43.0,110.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,18.0,0.0,0.0,0.0,110.0,0.0,0.0,37.0,73.0,110.0,110.0,4.0,38.0,3.0,0.0,0.0,2.0,0.0,0.0,8.0,0.0,28.0,0.0,2.0,36.0,27,310,18.767084362668573,223.0,4.0,10.25483870967742,3179.0,16380.640144601364,105105.0,0.0,4281.5,11085.0,3436350.0,76951.7782729339,473560.0,0.0,5351.0,33204.23870967742,10293314.0,312170.46824615484,2003814.0,0.0,15581.0,117166.89032258064,36321736.0,-0.8947368421052632,-0.32727272727272727,0.39090909090909093,0.16363636363636364,2.0,0.9473684210526315,-83962.65161290322
u0065,0,91.0,158.0,21.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,145.0,10.0,0.0,0.0,0.0,158.0,0.0,0.0,56.0,102.0,158.0,158.0,6.0,148.0,4.0,2.0,0.0,2.0,12.0,0.0,132.0,0.0,0.0,0.0,1.0,147.0,153,1118,174.15463471324497,3311.0,4.0,41.93112701252236,46879.0,264609.2715419232,5192771.0,0.0,6196.5,58349.357781753126,65234582.0,465132.403928554,5422149.0,0.0,5857.5,126805.00983899822,141768001.0,4783921.0279747695,86653741.0,0.0,12222.5,846801.4588550982,946724031.0,-0.9864864864864865,-0.2911392405063291,0.5759493670886076,0.06329113924050633,2.0,0.8918918918918919,-719996.4490161
u0066,0,48.0,179.0,29.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,162.0,13.0,0.0,0.0,0.0,179.0,0.0,0.0,91.0,88.0,179.0,179.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,3,5,0.0,1.0,1.0,1.0,5.0,1016.6781693338361,2327.0,0.0,470.0,850.0,4250.0,184.344785659915,414.0,64.0,370.0,265.0,1325.0,328.75948655514117,709.0,95.0,665.0,454.6,2273.0,1.0,0.01675977653631285,0.2681564245810056,0.07262569832402235,2.0,1.0,-189.60000000000002
u0067,0,41.0,180.0,23.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,158.0,11.0,0.0,0.0,0.0,180.0,0.0,0.0,91.0,89.0,180.0,180.0,4.0,63.0,3.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,48.0,0.0,4.0,59.0,186,1076,60.677024405790526,1593.0,3.0,14.989776951672864,16129.0,72889.58939917403,1877988.0,0.0,4103.0,17544.288104089217,18877654.0,255482.70811371953,7271986.0,0.0,3488.5,36020.994423791824,38758590.0,2761581.213370731,67282734.0,0.0,5117.5,312443.345724907,336189040.0,-0.873015873015873,0.011111111111111112,0.22777777777777777,0.06111111111111111,2.0,1.0,-276422.3513011152
u0068,0,8.0,64.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,31.0,33.0,0.0,32.0,32.0,64.0,64.0,2.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,4.0,0.0,0.0,15.0,52,187,17.76560112380686,173.0,2.0,7.518716577540108,1406.0,19904.876585957285,169764.0,0.0,2615.0,9141.967914438503,1709548.0,129328.28016926932,1620263.0,0.0,1811.0,23602.914438502678,4413745.0,637073.341365704,5903877.0,0.0,1880.0,131230.45989304813,24540096.0,-1.0,0.0,0.125,0.0,0.96875,1.0,-107627.54545454546
u0069,0,26.0,140.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,10.0,0.0,0.0,0.0,140.0,0.0,0.0,92.0,48.0,140.0,140.0,4.0,6.0,3.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,3,2,0.0,1.0,1.0,1.0,2.0,127.98632739476508,181.0,0.0,90.5,90.5,181.0,591.1412690719537,963.0,127.0,545.0,545.0,1090.0,345.7752160002218,630.0,141.0,385.5,385.5,771.0,1.0,0.3142857142857143,0.18571428571428572,0.07142857142857142,2.0,0.6666666666666666,159.5
u0070,0,25.0,37.0,21.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,30.0,3.0,0.0,0.0,0.0,34.0,0.0,3.0,5.0,32.0,37.0,37.0,3.0,119.0,3.0,0.0,0.0,1.0,0.0,0.0,15.0,0.0,103.0,0.0,1.0,118.0,128,580,30.348731399977726,517.0,3.0,10.946551724137931,6349.0,37953.34636098104,587259.0,0.0,3038.0,13469.917241379311,7812552.0,1017337.7998618304,22409860.0,0.0,3732.0,96676.05,56072109.0,4687336.486974266,89092531.0,0.0,6604.5,615342.1741379311,356898461.0,-0.9831932773109243,-0.7297297297297297,0.6756756756756757,0.08108108108108109,1.837837837837838,0.9915966386554622,-518666.1241379311
u0071,0,23.0,155.0,21.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,142.0,10.0,0.0,0.0,0.0,132.0,0.0,23.0,119.0,36.0,155.0,155.0,1.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,19.0,218,1516,129.9016953473738,1665.0,4.0,35.40897097625329,53680.0,178797.76587393388,2379232.0,0.0,5626.0,45426.748021108186,68866950.0,1519306.1082284276,41851865.0,0.0,6068.5,199398.26385224273,302287768.0,18640578.65273002,512504344.0,0.0,8680.5,2353957.568601583,3568599674.0,-1.0,0.535483870967742,0.14838709677419354,0.06451612903225806,1.7032258064516128,1.0,-2154559.3047493403
u0072,0,154.0,1086.0,33.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1078.0,7.0,0.0,0.0,0.0,1079.0,0.0,7.0,600.0,486.0,1086.0,1086.0,28.0,106.0,14.0,0.0,0.0,3.0,3.0,0.0,99.0,1.0,0.0,0.0,34.0,72.0,129,723,115.93202100972977,888.0,8.0,50.289073305670826,36359.0,145900.77406363437,1102765.0,0.0,8159.0,63231.218533886575,45716171.0,606277.8645209707,7357255.0,0.0,11649.0,172289.08852005535,124565011.0,9004871.554526864,114644982.0,0.0,26868.0,1802393.4785615487,1303130485.0,-0.3584905660377358,0.10497237569060773,0.141804788213628,0.006445672191528545,1.9871086556169428,0.9339622641509434,-1630104.3900414933
u0073,0,112.0,825.0,35.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,822.0,2.0,0.0,0.0,0.0,786.0,2.0,37.0,388.0,437.0,825.0,825.0,10.0,30.0,6.0,2.0,0.0,2.0,6.0,1.0,19.0,0.0,0.0,0.0,4.0,26.0,36,38,23.5345452938996,146.0,3.0,8.736842105263158,332.0,30247.686913574427,184705.0,0.0,1946.0,9781.0,371678.0,183114.9879291663,1134388.0,40.0,2130.5,38561.15789473683,1465324.0,6484981.518261129,39994618.0,40.0,2171.5,1071647.394736842,40722601.0,-0.7333333333333333,-0.059393939393939395,0.13575757575757577,0.0024242424242424242,1.9054545454545455,0.6333333333333333,-1033086.2368421052
u0074,0,10.0,19.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,6.0,13.0,19.0,19.0,3.0,42.0,3.0,0.0,0.0,2.0,0.0,0.0,31.0,0.0,9.0,0.0,2.0,40.0,95,335,30.088395703202465,252.0,2.0,11.71641791044776,3925.0,21670.814433754396,227467.0,0.0,2960.0,9884.668656716418,3311364.0,56954.420661673284,613350.0,0.0,3475.0,19935.73731343284,6678472.0,1311832.446085746,12770514.0,0.0,4658.0,245562.51044776122,82263441.0,-0.9047619047619048,-0.3684210526315789,0.5263157894736842,0.0,2.0,0.9523809523809523,-225626.77313432837
